City;Code;Name;Price Retail;Price Discount;Address;Quantity;Availability
Санкт-Петербург;ПР0043559;Поводок для собак GREAT&SMALL с принтом косточки 25х750мм нейлон чёрный;268.00;268.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0067880;Ошейник для собак FOXIE Velvet L 2,5x40-55см дымчатый розовый;698.00;279.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0071287;Лакомство для собак ВАРЯГ Вымя говяжье вяленое;328.00;328.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073532;Платок для собак FOXIE Classic разноцветный 30-51см;398.00;398.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0064764;Фурминатор FURminator M для средних собак с длинной шерстью;3698.00;3698.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0029519;Игрушка для собак PETSTAGES Dogwood палочка деревянная большая;2398.00;2398.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0044085;Миска для животных Foxie Paws фиолетовая керамическая 12,5х5,5 см 360мл;848.00;848.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0043637;Поводок для собак GREAT&SMALL светоотражающий 25х750мм нейлон фиолетовый;288.00;288.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0068893;Миска для животных FOXIE Waves бежевая керамическая 16х16х7,5см 850мл;1109.00;1109.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0070487;Бальзам для лап VEDA Вединол с маслом сосны 30мл;188.00;188.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0069318;Спрей для собак BRIZBERRY защита от погрызов 250мл;518.00;518.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0073786;Ошейник для собак FOXIE Zebra S 1,5х25-35см разноцветный;298.00;119.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0043581;Поводок для собак GREAT&SMALL с принтом лапки 25х750мм нейлон синий;288.00;288.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0050319;Игрушка для собак CHOMPER Infinity Канат из резины 20,5см;998.00;998.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0069933;Пеленки для собак TAMACHI впитывающие черные с угольным волокном 40х60, 15шт;718.00;718.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0074074;Пеленки для кошек и собак VETЗАБОТА 60х60см., 5шт;178.00;178.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0059138;Щетка DeLIGHT резиновая массажная на руку, двухсторонняя;798.00;798.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0065026;Шампунь для щенков DOCTOR VIC 5 трав 200мл;348.00;348.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0041973;Ошейник для собак GREAT&SMALL 25x450-650мм нейлон Голубой;268.00;268.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0043608;Поводок для собак GREAT&SMALL со светоотражающей острочкой 25х750мм нейлон красный;268.00;268.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0060218;Комбинезон для собак МОХНАТЫЕ УШКИ Мечта со светоотражающей лентой утеплённый (вельбоа) XL 32см;2198.00;2198.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0050144;Ошейник для собак GREAT&SMALL Rope 9х450мм розовый;388.00;388.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073696;Попона для собак FOXIE Zigzag M (длина спины 35см, обхват груди 52-58см) фиолетовая;1498.00;1198.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073499;Свитер для собак FOXIE Cozy S (длина спины 30см, обхват груди 42-48см) белый;648.00;518.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0037724;Игрушка для собак CHOMPER Тяни-толкай Восьмерка из каната;648.00;648.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0069450;Поводок для собак V.I.PET с карабином профессиональный с латексом 20мм 5м;1198.00;1198.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0043558;Поводок для собак GREAT&SMALL с принтом косточки 25х750мм нейлон красный;288.00;288.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0042623;Коврик под миску TRIXIE серый 44х28см;448.00;448.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0048487;Игрушка для собак CHOMPER Dogicorn Теннисный мяч на канате 24 см;348.00;348.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0043609;Поводок для собак GREAT&SMALL со светоотражающей острочкой 25х750мм нейлон черный;268.00;268.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0065620;Подгузники CLINY одноразовые, с индикатором влаги, размер L, 8-16кг, 8шт;998.00;918.16;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0065117;Крем для кожи VETPROCARE зоокосметический восстанавливающий с пчелиным воском и скипидаром;489.00;489.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0068576;Спрей для собак TAMACHI для защиты мест, не предназначенных для туалета 200мл;698.00;698.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0068874;Ошейник для собак FOXIE Loving L 2,5x35-45 красный;539.00;215.6;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;Т00000500;Спрей для собак BEAPHAR с миндальным маслом от колтунов 150мл;1398.00;908.7;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0060949;Куртка для собак RUKKA Pets Breeze коричневая р-р 65 XXXL;8220.00;8220.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0065045;Рулетка для собак FLEXI New Classic L ременная 8м красная;3198.00;3198.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0069447;Поводок для собак V.I.PET с карабином усиленный брезент сшивной стальной карабин 25мм 3м;898.00;898.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0064079;Туалет для собак ZOO ONE Мини с сеткой 46х34х2,5см (коричневый);998.00;998.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0065623;Подгузники CLINY одноразовые, с индикатором влаги, размер XХS, 1-2,5кг, 12шт;998.00;918.16;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0069079;Лакомство для собак TUNDRA Кубики из индейки с морковью;338.00;338.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0064417;Миска для животных FOXIE рельефная для медленного поедания корма 21х21х5,5см 600мл голубая;348.00;348.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0068858;Шлейка для собак FOXIE Glare S (обхват шеи 28см, обхват груди 34-45см) красная;749.00;299.6;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;Т0026116;Ошейник для собак HUNTER Conadian 55 кожа лося коньячно-черный 42-48см;9598.00;9598.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0040691;Дождевик для собак RUKKA Wave raincoat Размер 45см XL розовый;4260.00;4260.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0033190;Набор мисок для животных ХОРОШКА Double Diner металлическая на подставке 2х400мл;398.00;398.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0047902;Комбинезон для собак BARSU Такса кроличья дев. 27см;2900.00;2900.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0065619;Подгузники CLINY одноразовые, с индикатором влаги, размер M, 5-10кг, 9шт ;998.00;918.16;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0069870;Игрушка для собак FOXIE Funny monster 7x7см латекс желтый;448.00;448.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0068574;Спрей для собак и кошек TAMACHI ликвидатор пятен, меток и запаха 500мл;798.00;758.1;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0046379;Поводок RUKKA Star 20мм/2м коричневый;2250.00;2250.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0047747;Миска для животных FOXIE Dog Bowl розовая керамическая 13х13х11см 170мл;848.00;848.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0043638;Поводок для собак GREAT&SMALL светоотражающий 25х750мм нейлон красный;288.00;288.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;Т0031354;Шлейка для собак FERPLAST EASY P Extra Small черная;499.00;499.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0048527;Игрушка для собак CHOMPER Super Space Кольцо резиновое 13 см;648.00;648.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0071588;Шлейка для собак FERPLAST Easy XXS нейлоновая, чёрная;498.00;498.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0049213;Миска для животных FOXIE Fusion Bowl металлическая 400мл;348.00;348.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073692;Жилет для собак FOXIE Gloss XL (длина спины 45см, обхват груди 62-68см) черный;1798.00;1438.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073725;Свитер для собак FOXIE Scenery L (длина спины 40см, обхват груди 48-52см) разноцветный;598.00;478.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0044082;Миска для животных Foxie Bones черная керамическая 15х5,6 см 650мл;748.00;748.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0073702;Куртка для собак FOXIE Grace XS (длина спины 25см, обхват груди 28-32см) бежевая;998.00;798.4;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0068527;Шампунь для собак I LOVE MY PET увлажняющий для длинношерстных 250мл;598.00;598.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0070198;Игрушка для собак CHOMPER Nordic Лошадка 18см с пищалкой и шуршалкой;779.00;779.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0068578;Спрей для собак TAMACHI для приучения к туалету 200мл;598.00;598.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073828;Ошейник для собак FOXIE Double color из биотана S 1,5х30-45см оранжевый;498.00;199.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0063404;Поводок для собак RUKKA Pets Bliss Neon желтый L;2040.00;2040.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0046354;Поводок для собак RUKKA Beam 15мм/2м красный;1640.00;1640.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0062158;Шлейка для собак FERPLAST Nikita Fashion XS серая;1498.00;1498.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0067046;Пакеты биоразлагаемые гигиенические АЙДА ГУЛЯТЬ! рулон 20 пакетов, 25х40см;188.00;188.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0065165;Игрушка для собак FOXIE Paws теннисный мяч 6,5см 2шт;448.00;448.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0068531;Кондиционер для собак I LOVE MY PET увлажняющий 250мл	;548.00;548.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0064078;Туалет для собак ZOO ONE Японский стиль 47х34х6см малый (коричневый);1498.00;1498.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0069138;Пеленки VITAVET гелевые с ароматом лаванды 60x40 12шт;328.00;328.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0066901;Дезинфектант для животных ХЕМИЛАЙН Лайна с запахом пихты, пакет 30мл;78.00;78.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0043580;Поводок для собак GREAT&SMALL с принтом лапки 25х750мм нейлон черный;288.00;288.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0070202;Игрушка для собак CHOMPER Unicorn Beach Party Мяч-узел с веревками S 19 см;948.00;948.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073746;Свитер для собак FOXIE Modern classic M (длина спины 35см, обхват груди 36-40см) розовый;1298.00;1038.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073657;Свитер для собак FOXIE Colored lines M (длина спины 35см, обхват груди 44-48см) разноцветный;648.00;518.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0071552;Игрушка для собак ZOO ONE Нюхательный кубик 10х10см;548.00;548.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073761;Дождевик для собак FOXIE Rainbow S (длина спины 30см, обхват груди 42-46см) разноцветный;798.00;638.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073779;Шлейка для собак FOXIE Snow tree M (обхват груди 2,0х45-70см) разноцветная;1098.00;439.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0022927;"Игрушка для собак CHOMPER Канат с узлами 24"" в ассортименте";748.00;748.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0047746;Миска для животных FOXIE Dog Bowl желтая керамическая 13х13х11см 170мл;848.00;848.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0050000;Пакеты для уборки за собаками TRIXIE с запахом лимона, М, 4 рулона по 20шт., жёлтые;348.00;348.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0049223;Миска для животных FOXIE Trimond Bowl металлическая 400мл;398.00;398.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0067877;Ошейник для собак FOXIE Velvet L 2,5x40-55см графит;698.00;279.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073516;Футболка для собак FOXIE Sky S (длина спины 30см, обхват груди 42-48см) голубая;648.00;648.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0062157;Шлейка для собак FERPLAST Nikita Fashion P XXS фиолетовая;1398.00;1398.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0038125;Миска для животных MAJOR Water керамика, 1485мл;898.00;898.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0067391;Игрушка для собак GOSI Линия нюхательный мяч желто-оранжевый 20см;1598.00;1598.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0067778;Попона для собак FOXIE Logger M (длина спины 35см) красная;829.00;663.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0065618;Подгузники CLINY одноразовые, с индикатором влаги, размер S, 3-6кг, 10шт;998.00;918.16;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0040716;Поводок для собак RUKKA Bliss 20мм/2м оранжевый;1530.00;1530.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073807;Комплект амуниции для собак FOXIE Gift S голубой;798.00;319.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0044019;Средство PROBIONEAT для обработки и гигиены мест содержания собак 500мл;348.00;348.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0063518;Ветровка для собак FORBULLDOGY Рост Mini размер S бирюзовая;2130.00;2130.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0068810;Жилет для собак FOXIE Bohemia S (длина спины 30см, обхват груди 40-45см) персиковый;1379.00;1103.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073823;Ошейник для собак FOXIE Astra L 2,0х45см розовый;398.00;159.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0015234;"Игрушка для собак CHOMPER Канат 10"" в ассортименте";348.00;348.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0070436;Шампунь для собак и щенков WONDER LAB тропические фрукты 0,55л;548.00;548.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0058881;Пуходерка для собак DELIGHT пластиковая с каплей средняя;998.00;998.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;Т00008436;"Удавка для собак V.I.PET тройная 3,0ммx26"" (65см)";2898.00;2898.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0068895;Миска для животных FOXIE Waves черная керамическая 16х16х7,5см 850мл;1198.00;1198.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0073711;Платье для собак FOXIE Delight M (длина спины 35см, обхват груди 36-40см) бежевое;1198.00;1198.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0049225;Миска для животных FOXIE Woven Fusion Bowl металлическая 400мл;398.00;398.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073790;Ошейник для собак FOXIE Splashes S 1,5х30-45см голубой;648.00;259.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073805;Ошейник и поводок для собак FOXIE Strong M разноцветные;548.00;219.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0063318;Миска для собак TRIXIE для длинноухих пород собак, стальная, с пластиковым покрытием, ф 19см 900мл;1698.00;1698.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0050145;Ошейник для собак GREAT&SMALL Rope 11х500мм розовый;388.00;388.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0061688;"Игрушка для собак TRIOL ""Виноград"" из латекса , 115мм";499.00;499.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0067811;Ботинки для собак FOXIE Paws S 5,2х3,5см черные;859.00;687.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0067830;Ботинки для собак FOXIE Thunder XL 7,7х5,5см розовые;2498.00;1998.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0067773;Куртка для собак FOXIE Heldi S (длина спины 30см) синяя с капюшоном;779.00;623.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073483;Толстовка для собак FOXIE Adidog Sport S (длина спины 30см, обхват груди 42-48см) серая;648.00;518.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0064435;Игрушка для собак FOXIE Косточка двойная массажная размер М 15х12х4,5см нейлон;398.00;398.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0070205;Игрушка для собак CHOMPER Unicorn Beach Party Морской конек 19см с пищалкой и шуршалкой;898.00;898.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0063519;Ветровка для собак FORBULLDOGY Рост Mini размер M бирюзовая;2130.00;2130.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0066383;"Комбинезон для собак DOGMODA ""Диагональ"" девочка-3 размер L";2030.00;2030.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0064404;Игрушка для собак FOXIE Кролик с шуршащей бумагой и пищалкой 54х24см плюш;798.00;798.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0038275;Попона для собак DOGMODA Бостон-8 65см размер XXXL;2698.00;2698.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0066387;"Комбинезон для собак DOGMODA ""Диагональ"" кобель-4 размер XL";2030.00;2030.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0068907;Миска для животных FOXIE Bonny серая керамическая 16х16х6см 850мл;948.00;948.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0065146;Шлейка для собак FOXIE Leaves S (обхват шеи 28см, обхват груди 34-45см) ;349.00;139.6;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073756;Комбинезон-дождевик для собак FOXIE Grass S (длина спины 30см, обхват груди 30-34см) зеленый;998.00;798.4;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0046380;Поводок RUKKA Star 25мм/2м коричневый;2550.00;2550.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0061428;Ошейник для собак V.I.PET Собачки и лапки, с USB-зарядкой светящ. 15мм, 18-28см;545.00;545.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0069449;Поводок для собак V.I.PET с карабином профессиональный с латексом 20мм 3м;948.00;948.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0069851;Игрушка для собак FOXIE Basketball Тяни-толкай с пищалкой 33x14x4,5см;619.00;619.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;УТ0006368;Свисток для дрессировки собак TRIXIE ультразвуковой металлический с колпачком;498.00;498.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0070482;Шампунь для собак и кошек I LOVE MY PET антипаразитарный 250мл;458.00;458.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0066400;"Пуховик для собак DOGMODA ""Тренд"" розовый девочка-5 Размер XXL";2198.00;2198.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0066902;Дезинфектант для животных ХЕМИЛАЙН Лайна с запахом мимозы, пакет 30мл;58.00;58.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073813;Ошейник для животных FOXIE Black Tulip 1,0х30 черный;198.00;79.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0015235;"Игрушка для собак CHOMPER Канат с узлом 18"" в ассортименте";698.00;698.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0065671;Поводок для собак КАСКАД брезентовый ширина 25мм, длина 5м прошитый;898.00;898.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0073709;Платье для собак FOXIE Delight XS (длина спины 25см, обхват груди 28-32см) бежевое;998.00;998.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073825;Поводок для собак FOXIE Double color из биотана M 2,0х200см оранжевый;698.00;279.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0064434;Игрушка для собак FOXIE Косточка двойная массажная размер S 12х10х3,5см нейлон;348.00;348.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073793;Поводок для собак FOXIE Splashes 2,5х200см голубой;798.00;319.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0066386;"Комбинезон для собак DOGMODA ""Диагональ"" кобель-3 размер L";2030.00;2030.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0068572;Спрей для собак и кошек TAMACHI для полости рта 125мл;518.00;518.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0070485;Шампунь для собак I LOVE MY PET с арбузом 250мл;498.00;498.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0040686;Дождевик для собак RUKKA Wave raincoat Размер 65см XXXL изумрудный;5040.00;5040.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0069448;Поводок для собак ZOO ONE для прогулок, брезент сшивной, чёрная фурнитура, синий, 25мм 3м;948.00;948.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0055845;Толстовка для собак RUKKA Hoody розовая, размер 30 M;1130.00;1130.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0073528;Рубашка для собак FOXIE Squares S (длина спины 30см, обхват груди 42-48см) разноцветная;648.00;648.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0071553;Игрушка для собак ZOO ONE Нюхательный кубик 15х15см;898.00;898.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073836;Ошейник для собак FOXIE Sultry forest M 2,0х35-55см оранжевый;298.00;119.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0040715;Поводок для собак RUKKA Bliss 10мм/2м оранжевый;1430.00;1430.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0067846;Гигиенические пакеты FOXIE Bio биоразлагаемые 4 рулона х 20шт;298.00;298.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0064074;Игрушка для собак ZOO ONE Собака с канатным хвостом латекс 12см;648.00;648.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0073760;Дождевик для собак FOXIE Rainbow XS (длина спины 25см, обхват груди 38-42см) разноцветный;798.00;638.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0064433;Игрушка для собак FOXIE Косточка массажная размер M 13х4,5х4см нейлон;348.00;348.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0067814;Ботинки для собак FOXIE Paws XL 6,5х4,8см черные;798.00;638.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073878;Игрушка для собак FOXIE Smart Бабочка с пищалкой 30х18 разноцветная;498.00;498.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073738;Комбинезон-дождевик для собак FOXIE Ray трансформер XL (дл.спины 45см, обхват груди 42-46см) желтый;1298.00;1038.4;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0065676;Поводок для собак КАСКАД капрон усиленный ширина 20мм, длина 5м, красный;598.00;598.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0022925;"Игрушка для собак CHOMPER Канат 14"" в ассортименте";648.00;648.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0067760;Куртка для собак FOXIE Gold XL (длина спины 45см) золотистая с капюшоном;1279.00;1023.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0067734;Свитер для собак FOXIE Paws S (длина спины 30см) ;469.00;375.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0064995;Игрушка для собак CHOMPER Swirl Кольцо резиновое 12 см;548.00;548.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0073799;Ошейник для собак FOXIE Lagoon L 2,5х40-55см голубой;1298.00;519.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0065672;Поводок для собак КАСКАД капрон усиленный ширина 15мм, длина 3м, красный;398.00;398.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0073821;Ошейник для собак FOXIE Astra S 1,2х31см розовый;248.00;99.2;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0050321;Игрушка для собак CHOMPER Enchanted Forest Мяч резиновый 7,6см ;598.00;598.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0067878;Ошейник для собак FOXIE Velvet S 2x22-29см дымчатый розовый;548.00;219.2;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0067804;Ботинки для собак FOXIE Paws L 6х4,3см голубые;798.00;638.4;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0066398;"Пуховик для собак DOGMODA ""Тренд"" розовый девочка-3 Размер L";2198.00;2198.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0073871;Игрушка для собак FOXIE Smart Гантелька массажная для чистки зубов 16х5х5см белая;748.00;748.00;Заневский пр-т., д 67к2;достаточно;True
Санкт-Петербург;ПР0068896;Миска для животных FOXIE Waves белая керамическая 13х13х6см 400мл;848.00;848.00;Заневский пр-т., д 67к2;мало;True
Санкт-Петербург;ПР0067788;Куртка для собак FOXIE Merro XL (длина спины 45см) синяя с капюшоном;1069.00;855.2;Заневский пр-т., д 67к2;достаточно;True
